# id> internal primary key for ope_calls structure. Each represents one call
# phone_number> hashed incoming phone number
# operator> person who picked the call
# line> type of incoming line (i.e. O2 mobile, T-mobile prepaid etc.)
# answered_at> time of incoming call start (when operator starts to talk)
# droped_at> time of call end
# ended_at> time when operator finished the call (after call tasks are done)
# created_ad, updated_at> timestamp of database insert
# line_id> id of service that customer called at

"id","phone_number","operator","line","answered_at","droped_at","ended_at","created_at","updated_at","line_id"
"947","595991b34dfb3119764392ff0e08319f","80425","line 1","2014-03-14 19:38:36","NULL","NULL","2014-03-14 19:38:34","2014-03-14 19:38:34","NULL"
"949","dd44622ae09a323a76459c2e6cfa3250","80527","line 1","2014-03-14 19:38:59","NULL","NULL","2014-03-14 19:38:53","2014-03-14 19:38:53","NULL"
"951","228d37dee8ecc549cf9909ccfc7c3fbb","80240","line 5","2014-03-14 19:38:57","NULL","NULL","2014-03-14 19:38:54","2014-03-14 19:38:54","NULL"
"953","cf03a470adff061183961d9492609bd4","80117","line 2","2014-03-14 19:39:09","NULL","NULL","2014-03-14 19:39:07","2014-03-14 19:39:07","NULL"
"955","791d5a63aa8b0f245ee4830f4401dc87","80039","line 2","2014-03-14 19:39:10","NULL","NULL","2014-03-14 19:39:08","2014-03-14 19:39:08","NULL"
"957","08b657b783f57a29c0a30ddf09f4b55d","80104","line 3","2014-03-14 19:39:12","NULL","NULL","2014-03-14 19:39:10","2014-03-14 19:39:10","NULL"
"959","648acdbd7a0ba64655a81c28bbfbef66","80122","line 2","2014-03-14 19:39:16","NULL","NULL","2014-03-14 19:39:14","2014-03-14 19:39:14","NULL"
"961","d836c5241b081f95ad5ee23a1fc6034e","80277","line 2","2014-03-14 19:39:37","NULL","NULL","2014-03-14 19:39:35","2014-03-14 19:39:35","NULL"
"963","1896d741994a0fb8365dde6134daf8e2","80425","line 1","2014-03-14 19:39:44","NULL","NULL","2014-03-14 19:39:42","2014-03-14 19:39:42","NULL"
"965","40921d9978eda370f36894c0c060e95c","80104","line 1","2014-03-14 19:40:16","NULL","NULL","2014-03-14 19:40:14","2014-03-14 19:40:14","NULL"
"967","ea59f5a9ac7c7c877d197547f65381fa","80277","line 3","2014-03-14 19:40:19","NULL","NULL","2014-03-14 19:40:16","2014-03-14 19:40:16","NULL"
"969","0972110a64d5b857a2cd8d6fcb1a32e0","80117","line 1","2014-03-14 19:40:34","NULL","NULL","2014-03-14 19:40:32","2014-03-14 19:40:32","NULL"
"971","a49829250e9eded638aeab1800711537","80236","line 7","2014-03-14 19:40:35","NULL","NULL","2014-03-14 19:40:33","2014-03-14 19:40:33","NULL"
"973","14887c7252a517f63d00247f7cd7fe34","80104","line 2","2014-03-14 19:41:07","NULL","NULL","2014-03-14 19:41:05","2014-03-14 19:41:05","NULL"
"975","1f9b93cf70f64ca50e749625725dfac4","80039","line 6","2014-03-14 19:41:18","NULL","NULL","2014-03-14 19:41:16","2014-03-14 19:41:16","NULL"
"977","8ab25917a9929b07e852d5faacc7d865","80277","line 2","2014-03-14 19:41:25","NULL","NULL","2014-03-14 19:41:23","2014-03-14 19:41:23","NULL"
"979","6f218de162d5195940a773128a39e5ee","80117","line 3","2014-03-14 19:41:36","NULL","NULL","2014-03-14 19:41:35","2014-03-14 19:41:35","NULL"
"981","e0988cc8ae9394c48173ed422698ad7f","80122","line 9","2014-03-14 19:41:45","NULL","NULL","2014-03-14 19:41:42","2014-03-14 19:41:42","NULL"
"983","bafa35db68bcb68ab11cb98354ad9c1c","80527","line 1","2014-03-14 19:41:52","NULL","NULL","2014-03-14 19:41:47","2014-03-14 19:41:47","NULL"
"985","414ee71146f996c87af1c6bb22512059","80277","line 2","2014-03-14 19:41:50","NULL","NULL","2014-03-14 19:41:48","2014-03-14 19:41:48","NULL"
"987","2a25fb77c240e076997076cf17e5b9a8","80509","line 4","2014-03-14 19:41:55","NULL","NULL","2014-03-14 19:41:52","2014-03-14 19:41:52","NULL"
"989","35df63437807bed290a232134f9d8a05","80277","line 2","2014-03-14 19:42:08","NULL","NULL","2014-03-14 19:42:05","2014-03-14 19:42:05","NULL"
"991","cab9ec51d93ede0bfd18a6d52ccd34b2","80039","line 2","2014-03-14 19:42:09","NULL","NULL","2014-03-14 19:42:07","2014-03-14 19:42:07","NULL"
"993","ac32af113ae289801ae6cf22b1670caf","80104","line 2","2014-03-14 19:42:29","NULL","NULL","2014-03-14 19:42:27","2014-03-14 19:42:27","NULL"
"995","8346de42ba1b7799850860b50afd808d","80117","line 2","2014-03-14 19:42:34","NULL","NULL","2014-03-14 19:42:32","2014-03-14 19:42:32","NULL"
"997","0972110a64d5b857a2cd8d6fcb1a32e0","80134","line 1","2014-03-14 19:42:43","NULL","NULL","2014-03-14 19:42:40","2014-03-14 19:42:40","NULL"
"999","1b004514a122f4d33aefb63e11001d12","80277","line 1","2014-03-14 19:43:01","NULL","NULL","2014-03-14 19:42:59","2014-03-14 19:42:59","NULL"
"1001","2ba71dd9e5c0013bd51d6aa651e8443e","80527","line 2","2014-03-14 19:43:12","NULL","NULL","2014-03-14 19:43:07","2014-03-14 19:43:07","NULL"
"1003","c11ec5ba625d81c53dcd7abc23221f9f","80099","line 1","2014-03-14 19:43:15","NULL","NULL","2014-03-14 19:43:13","2014-03-14 19:43:13","NULL"
"1005","5d6e8e7dcb717f9da7ea38b01d90fa3d","80134","line 2","2014-03-14 19:43:49","NULL","NULL","2014-03-14 19:43:47","2014-03-14 19:43:47","NULL"
"1007","96a7ec6470595d91540d3b4a8d9dd321","80509","line 2","2014-03-14 19:43:51","NULL","NULL","2014-03-14 19:43:48","2014-03-14 19:43:48","NULL"
"1009","381a74409e389bff1137027c1a078eaa","80122","line 2","2014-03-14 19:43:56","NULL","NULL","2014-03-14 19:43:54","2014-03-14 19:43:54","NULL"
"1011","a3642d0786206921859eb33ff009e689","80425","line 5","2014-03-14 19:44:00","NULL","NULL","2014-03-14 19:43:57","2014-03-14 19:43:57","NULL"
"1013","46e4c38c6fe87c839e2b3655c5e16e46","80117","line 2","2014-03-14 19:44:05","NULL","NULL","2014-03-14 19:44:03","2014-03-14 19:44:03","NULL"
"1015","8ab25917a9929b07e852d5faacc7d865","80104","line 2","2014-03-14 19:44:15","NULL","NULL","2014-03-14 19:44:12","2014-03-14 19:44:12","NULL"
"1017","a7d1e22dc53aed2000aadc76dffaf9d4","80104","line 2","2014-03-14 19:44:38","NULL","NULL","2014-03-14 19:44:36","2014-03-14 19:44:36","NULL"
"1019","b4f075c5d908706d976c3a3d82c2ef3c","80509","line 4","2014-03-14 19:45:05","NULL","NULL","2014-03-14 19:45:02","2014-03-14 19:45:02","NULL"
"1021","f8364105b5c0cfd3b713d4159f7a627f","80117","line 2","2014-03-14 19:45:08","NULL","NULL","2014-03-14 19:45:05","2014-03-14 19:45:05","NULL"
"1023","bd7c137272c40d216310b6fdfceab199","80527","line 6","2014-03-14 19:45:15","NULL","NULL","2014-03-14 19:45:09","2014-03-14 19:45:09","NULL"
"1025","9d108141c7fc9025e2fd29d193985605","80122","line 2","2014-03-14 19:45:13","NULL","NULL","2014-03-14 19:45:11","2014-03-14 19:45:11","NULL"
"1027","98f94e5124b59b31c61fc6a66e9b48cb","80134","line 4","2014-03-14 19:45:19","NULL","NULL","2014-03-14 19:45:17","2014-03-14 19:45:17","NULL"
"1029","efac071bc5f9df71c1c9ceaac48f0124","80104","line 2","2014-03-14 19:45:24","NULL","NULL","2014-03-14 19:45:22","2014-03-14 19:45:22","NULL"
"1031","7cb2e84c3351ded2ecc574cf4180c04c","80097","line 2","2014-03-14 19:45:32","NULL","NULL","2014-03-14 19:45:30","2014-03-14 19:45:30","NULL"
"1033","cc54a369b83d030d151120a48a535658","80134","line 1","2014-03-14 19:45:56","NULL","NULL","2014-03-14 19:45:54","2014-03-14 19:45:54","NULL"
"1035","ce488baef8a5d14ad0d9ad5116015b36","80277","line 2","2014-03-14 19:46:21","NULL","NULL","2014-03-14 19:46:19","2014-03-14 19:46:19","NULL"
"1037","3967959c8c90fe3ada28dc82465f7b1e","80122","line 1","2014-03-14 19:46:26","NULL","NULL","2014-03-14 19:46:24","2014-03-14 19:46:24","NULL"
"1039","3d9b6a8c8b5a7d467009f040c4aabe42","80097","line 2","2014-03-14 19:46:26","NULL","NULL","2014-03-14 19:46:24","2014-03-14 19:46:24","NULL"
"1041","7d305368bdf046564e02ec73fa2c53f5","80104","line 2","2014-03-14 19:46:27","NULL","NULL","2014-03-14 19:46:25","2014-03-14 19:46:25","NULL"
"1043","284cf16f6e58c8bd95a73a49f66bebe4","80527","line 1","2014-03-14 19:46:59","NULL","NULL","2014-03-14 19:46:53","2014-03-14 19:46:53","NULL"
"1045","3ba2b2e5efcf13cfddfebec7f67f66b1","80509","line 2","2014-03-14 19:47:09","NULL","NULL","2014-03-14 19:47:07","2014-03-14 19:47:07","NULL"
"1047","45fc8c0225fef351d983e6e5e8e3f0c6","80239","line 9","2014-03-14 19:47:21","NULL","NULL","2014-03-14 19:47:19","2014-03-14 19:47:19","NULL"
"1049","19fd8f7e6ae9d09c0d488f9c32c7db68","80039","line 2","2014-03-14 19:47:22","NULL","NULL","2014-03-14 19:47:19","2014-03-14 19:47:19","NULL"
"1051","fedac6d4d0f0c46e33b6d8cc0535ffea","80134","line 2","2014-03-14 19:47:31","NULL","NULL","2014-03-14 19:47:29","2014-03-14 19:47:29","NULL"
"1053","46e4c38c6fe87c839e2b3655c5e16e46","80097","line 2","2014-03-14 19:47:34","NULL","NULL","2014-03-14 19:47:31","2014-03-14 19:47:31","NULL"
"1055","12e8cf21cd33d8129f029cda33720e8e","80236","line 5","2014-03-14 19:47:43","NULL","NULL","2014-03-14 19:47:41","2014-03-14 19:47:41","NULL"
"1057","dfeddd89352238247cefb8ce38652f34","80277","line 1","2014-03-14 19:48:04","NULL","NULL","2014-03-14 19:48:02","2014-03-14 19:48:02","NULL"
"1059","bfa95df9c41fef2987ce2d87dccc715a","80104","line 2","2014-03-14 19:48:05","NULL","NULL","2014-03-14 19:48:02","2014-03-14 19:48:02","NULL"
"1061","43ab16ba87041164e15735f7a5a59838","80039","line 2","2014-03-14 19:48:10","NULL","NULL","2014-03-14 19:48:07","2014-03-14 19:48:07","NULL"
"1063","56a85a67a74a04b1905ad857a90093f7","80509","line 2","2014-03-14 19:48:10","NULL","NULL","2014-03-14 19:48:08","2014-03-14 19:48:08","NULL"
"1065","45a5862fef48ab62ef88594cd86c81f8","80097","line 7","2014-03-14 19:48:14","NULL","NULL","2014-03-14 19:48:12","2014-03-14 19:48:12","NULL"
"1067","1f5e76d933f4d9a25df00115c3caa0c5","80527","line 6","2014-03-14 19:48:38","NULL","NULL","2014-03-14 19:48:32","2014-03-14 19:48:32","NULL"
"1069","a922970b1bbacad10b23f17d64701f2d","80104","line 2","2014-03-14 19:48:38","NULL","NULL","2014-03-14 19:48:35","2014-03-14 19:48:35","NULL"
"1071","41b0502253623ef09b188954678737fb","80117","line 2","2014-03-14 19:48:53","NULL","NULL","2014-03-14 19:48:51","2014-03-14 19:48:51","NULL"
"1073","0b325bd76d3b548d86e15e6e4c7052bb","80122","line 3","2014-03-14 19:49:08","NULL","NULL","2014-03-14 19:49:06","2014-03-14 19:49:06","NULL"
"1075","e59d0d5215a050c82e5dc73f091814f3","80134","line 3","2014-03-14 19:49:17","NULL","NULL","2014-03-14 19:49:15","2014-03-14 19:49:15","NULL"
"1077","4e740ce78fc6d5fd688b7705f28bac16","80104","line 2","2014-03-14 19:49:20","NULL","NULL","2014-03-14 19:49:18","2014-03-14 19:49:18","NULL"
"1079","380aa2e802684387e81aabcee32a3c77","80039","line 1","2014-03-14 19:49:40","NULL","NULL","2014-03-14 19:49:37","2014-03-14 19:49:37","NULL"
"1081","473eb85dd232afab6fa870202994cf2e","80425","line 5","2014-03-14 19:49:40","NULL","NULL","2014-03-14 19:49:38","2014-03-14 19:49:38","NULL"
"1083","130595ae54442f0530cdbded14455aed","80277","line 1","2014-03-14 19:49:42","NULL","NULL","2014-03-14 19:49:40","2014-03-14 19:49:40","NULL"
"1085","8ab25917a9929b07e852d5faacc7d865","80509","line 2","2014-03-14 19:50:19","NULL","NULL","2014-03-14 19:50:17","2014-03-14 19:50:17","NULL"
"1087","43722553ac0a6a4e021bd334fb5a9d1b","80527","line 6","2014-03-14 19:50:36","NULL","NULL","2014-03-14 19:50:30","2014-03-14 19:50:30","NULL"
"1089","f7443e561431803e69d27022dee8f143","80117","line 2","2014-03-14 19:50:32","NULL","NULL","2014-03-14 19:50:30","2014-03-14 19:50:30","NULL"
"1091","874f2d3e7415b5c8d8e2e3d09e5940f0","80039","line 2","2014-03-14 19:50:34","NULL","NULL","2014-03-14 19:50:32","2014-03-14 19:50:32","NULL"
"1093","7549a23d3918e1c0e2fad246d357f8b2","80239","line 5","2014-03-14 19:50:38","NULL","NULL","2014-03-14 19:50:35","2014-03-14 19:50:35","NULL"
"1095","83e8fc2bfde11bb5657c6299ec466daa","80332","line 1","2014-03-14 19:50:43","NULL","NULL","2014-03-14 19:50:41","2014-03-14 19:50:41","NULL"
"1097","d517e4f6ae4215e4ba4912ce8daa921e","80097","line 2","2014-03-14 19:50:50","NULL","NULL","2014-03-14 19:50:48","2014-03-14 19:50:48","NULL"
"1099","69b794cdaa2c2931fe4fb2bf71055579","80122","line 2","2014-03-14 19:51:17","NULL","NULL","2014-03-14 19:51:14","2014-03-14 19:51:14","NULL"
"1101","d0d1705a0ec046fd27bc2d60d82cc726","80527","line 2","2014-03-14 19:51:22","NULL","NULL","2014-03-14 19:51:16","2014-03-14 19:51:16","NULL"
"1103","16758d79026599c8c782ccf136c96de1","80277","line 1","2014-03-14 19:51:26","NULL","NULL","2014-03-14 19:51:24","2014-03-14 19:51:24","NULL"
"1105","b0c003619ce9058340305c0de3cc388f","80097","line 5","2014-03-14 19:51:28","NULL","NULL","2014-03-14 19:51:26","2014-03-14 19:51:26","NULL"
"1107","8191fbe1b3e04e8d9794a890fedaa84e","80509","line 2","2014-03-14 19:51:37","NULL","NULL","2014-03-14 19:51:35","2014-03-14 19:51:35","NULL"
"1109","f376c700d0a791c2218ecad3a07f5207","80332","line 2","2014-03-14 19:51:53","NULL","NULL","2014-03-14 19:51:51","2014-03-14 19:51:51","NULL"
"1111","6d497967dd476e64e43d7875d6021796","80117","line 3","2014-03-14 19:51:54","NULL","NULL","2014-03-14 19:51:52","2014-03-14 19:51:52","NULL"
"1113","32974c167b726077a773f57b438c2a1f","80039","line 3","2014-03-14 19:51:56","NULL","NULL","2014-03-14 19:51:53","2014-03-14 19:51:53","NULL"
"1115","004ddda658f6a424048b59aa50006f21","80527","line 1","2014-03-14 19:52:08","NULL","NULL","2014-03-14 19:52:02","2014-03-14 19:52:02","NULL"
"1117","bbbeae5b448ad36a5ed05fb9b7f49fe7","80236","line 7","2014-03-14 19:52:19","NULL","NULL","2014-03-14 19:52:16","2014-03-14 19:52:16","NULL"
"1119","dccc549ba65883fdf8664d2c7e7d2ab4","80425","line 5","2014-03-14 19:52:38","NULL","NULL","2014-03-14 19:52:36","2014-03-14 19:52:36","NULL"
"1121","6fa19f1334158c8e906992229835d0fd","80527","line 1","2014-03-14 19:52:51","NULL","NULL","2014-03-14 19:52:45","2014-03-14 19:52:45","NULL"
"1123","c2c700cce91200e96765c348facace17","80134","line 4","2014-03-14 19:53:01","NULL","NULL","2014-03-14 19:52:59","2014-03-14 19:52:59","NULL"
"1125","f376c700d0a791c2218ecad3a07f5207","81054","line 10","2014-03-14 19:52:50","NULL","NULL","2014-03-14 19:53:02","2014-03-14 19:53:02","NULL"
"1127","8ab25917a9929b07e852d5faacc7d865","80509","line 2","2014-03-14 19:53:10","NULL","NULL","2014-03-14 19:53:07","2014-03-14 19:53:07","NULL"
"1129","414ee71146f996c87af1c6bb22512059","80122","line 2","2014-03-14 19:53:28","NULL","NULL","2014-03-14 19:53:26","2014-03-14 19:53:26","NULL"
"1131","c8f42e220400c481e55405498fc19345","80332","line 6","2014-03-14 19:53:33","NULL","NULL","2014-03-14 19:53:31","2014-03-14 19:53:31","NULL"
"1133","5ecb1d166116d3d977018ece74c73c92","80277","line 1","2014-03-14 19:53:36","NULL","NULL","2014-03-14 19:53:34","2014-03-14 19:53:34","NULL"
"1135","89016861e6a7d07d7503af35164c5047","80039","line 2","2014-03-14 19:53:40","NULL","NULL","2014-03-14 19:53:38","2014-03-14 19:53:38","NULL"
"1137","8ab25917a9929b07e852d5faacc7d865","80117","line 2","2014-03-14 19:54:28","NULL","NULL","2014-03-14 19:54:26","2014-03-14 19:54:26","NULL"
"1139","40921d9978eda370f36894c0c060e95c","80509","line 1","2014-03-14 19:54:30","NULL","NULL","2014-03-14 19:54:27","2014-03-14 19:54:27","NULL"
"1141","b2ac0c06f334c06005dc73a48db6d18f","80332","line 2","2014-03-14 19:54:30","NULL","NULL","2014-03-14 19:54:28","2014-03-14 19:54:28","NULL"
"1143","cef4661bf7c056a5e4db03726e20afed","80134","line 1","2014-03-14 19:54:30","NULL","NULL","2014-03-14 19:54:28","2014-03-14 19:54:28","NULL"
"1145","729ade734481aca1bd435d51683ca2de","80039","line 1","2014-03-14 19:55:05","NULL","NULL","2014-03-14 19:55:03","2014-03-14 19:55:03","NULL"
"1147","8b456636a21c795c6d569860ad244ff7","80527","line 2","2014-03-14 19:55:15","NULL","NULL","2014-03-14 19:55:09","2014-03-14 19:55:09","NULL"
"1149","a4ea086ffc3bbd576ab7ba96cb9d882a","80134","line 2","2014-03-14 19:55:16","NULL","NULL","2014-03-14 19:55:14","2014-03-14 19:55:14","NULL"
"1151","3482c17e7daae8290c7e2b9cdb9a8b5a","80527","line 3","2014-03-14 19:55:27","NULL","NULL","2014-03-14 19:55:21","2014-03-14 19:55:21","NULL"
"1153","e6be4856e00cf5aa03d72d0b65d9c65c","80117","line 2","2014-03-14 19:55:56","NULL","NULL","2014-03-14 19:55:54","2014-03-14 19:55:54","NULL"
"1155","81352208d7774e7e93c29f85c84ab9a7","80277","line 2","2014-03-14 19:56:26","NULL","NULL","2014-03-14 19:56:24","2014-03-14 19:56:24","NULL"
"1157","0b663e0d5b2d27b7466bdd82f960290f","80122","line 2","2014-03-14 19:56:38","NULL","NULL","2014-03-14 19:56:35","2014-03-14 19:56:35","NULL"
"1159","9954036880304bc832e0b49575f7b70f","80039","line 2","2014-03-14 19:57:03","NULL","NULL","2014-03-14 19:57:01","2014-03-14 19:57:01","NULL"
"1161","414ee71146f996c87af1c6bb22512059","80332","line 2","2014-03-14 19:57:07","NULL","NULL","2014-03-14 19:57:05","2014-03-14 19:57:05","NULL"
"1163","ed0cfc4b450dee4a1630b3d92a78939d","80134","line 3","2014-03-14 19:57:19","NULL","NULL","2014-03-14 19:57:18","2014-03-14 19:57:18","NULL"
"1165","3445188d9897e54e76976c731a905330","80527","line 1","2014-03-14 19:57:33","NULL","NULL","2014-03-14 19:57:27","2014-03-14 19:57:27","NULL"
"1167","8ab25917a9929b07e852d5faacc7d865","80277","line 2","2014-03-14 19:57:33","NULL","NULL","2014-03-14 19:57:30","2014-03-14 19:57:30","NULL"
"1169","4492c5e73205245fefa2381983fccda7","80117","line 2","2014-03-14 19:57:37","NULL","NULL","2014-03-14 19:57:34","2014-03-14 19:57:34","NULL"
"1171","3ff7f7db8594746b5ca6f0e07a11eae1","80122","line 2","2014-03-14 19:57:37","NULL","NULL","2014-03-14 19:57:35","2014-03-14 19:57:35","NULL"
"1173","f11030b7db6026aa2f2d4b0f3cf8296e","80332","line 2","2014-03-14 19:57:39","NULL","NULL","2014-03-14 19:57:38","2014-03-14 19:57:38","NULL"
"1175","8cae0d430c4438d8a1c18c27c1c2a838","80277","line 1","2014-03-14 19:58:18","NULL","NULL","2014-03-14 19:58:15","2014-03-14 19:58:15","NULL"
"1177","fdac4a3451ce051a7f236c1387e59157","80277","line 1","2014-03-14 19:58:33","NULL","NULL","2014-03-14 19:58:31","2014-03-14 19:58:31","NULL"
"1179","50645a0fa156fb0bdbcd1bd355dafa38","80527","line 2","2014-03-14 19:58:50","NULL","NULL","2014-03-14 19:58:44","2014-03-14 19:58:44","NULL"
"1181","9b8d393ff0c362486d90ebb8fca56c50","80509","line 1","2014-03-14 19:58:54","NULL","NULL","2014-03-14 19:58:52","2014-03-14 19:58:52","NULL"
"1183","414ee71146f996c87af1c6bb22512059","80134","line 2","2014-03-14 19:59:01","NULL","NULL","2014-03-14 19:59:00","2014-03-14 19:59:00","NULL"
"1185","50d42734f5a3453d8dd27093f9550637","80134","line 4","2014-03-14 19:59:11","NULL","NULL","2014-03-14 19:59:09","2014-03-14 19:59:09","NULL"
"1187","a118f670e3437ae1f7de4a28e675a3fc","80039","line 3","2014-03-14 19:59:17","NULL","NULL","2014-03-14 19:59:14","2014-03-14 19:59:14","NULL"
"1189","a187aded8136d9b4e9323378b5b5fb7e","80527","line 1","2014-03-14 19:59:30","NULL","NULL","2014-03-14 19:59:24","2014-03-14 19:59:24","NULL"
"1191","414ee71146f996c87af1c6bb22512059","80277","line 2","2014-03-14 19:59:38","NULL","NULL","2014-03-14 19:59:36","2014-03-14 19:59:36","NULL"
"1193","90e9139d07c338577a0406659b8b9503","80134","line 2","2014-03-14 19:59:45","NULL","NULL","2014-03-14 19:59:42","2014-03-14 19:59:42","NULL"
"1195","377329be38f4e71a88b940e863e7852c","80099","line 2","2014-03-14 19:59:53","NULL","NULL","2014-03-14 19:59:51","2014-03-14 19:59:51","NULL"
"1197","475dff77c854253ddb7d872b986d4c73","80122","line 3","2014-03-14 20:00:08","NULL","NULL","2014-03-14 20:00:06","2014-03-14 20:00:06","NULL"
"1199","36a27cbb03ccaed6db44091c63916192","80117","line 2","2014-03-14 20:00:14","NULL","NULL","2014-03-14 20:00:12","2014-03-14 20:00:12","NULL"
"1201","c380d9eb3331e1cbbd86866d32efa4d6","80509","line 2","2014-03-14 20:00:17","NULL","NULL","2014-03-14 20:00:15","2014-03-14 20:00:15","NULL"
"1203","119a5181c9fc644c5d7fa3c358dcde03","80277","line 3","2014-03-14 20:00:31","NULL","NULL","2014-03-14 20:00:28","2014-03-14 20:00:28","NULL"
"1205","477ac2f080fb5ba7bafbf7146379f75f","80332","line 7","2014-03-14 20:00:45","NULL","NULL","2014-03-14 20:00:43","2014-03-14 20:00:43","NULL"
"1207","b95edb4bcc7301614eea24d34f07daef","80527","line 2","2014-03-14 20:00:52","NULL","NULL","2014-03-14 20:00:46","2014-03-14 20:00:46","NULL"
"1209","101ab05fa5fb5caba6ae92ca006fa711","80277","line 2","2014-03-14 20:00:50","NULL","NULL","2014-03-14 20:00:48","2014-03-14 20:00:48","NULL"
"1211","8b456636a21c795c6d569860ad244ff7","80104","line 2","2014-03-14 20:00:56","NULL","NULL","2014-03-14 20:00:54","2014-03-14 20:00:54","NULL"
"1213","7ce8bda24c476d2a2790cff77dc963ae","80527","line 3","2014-03-14 20:01:03","NULL","NULL","2014-03-14 20:00:57","2014-03-14 20:00:57","NULL"
"1215","a187aded8136d9b4e9323378b5b5fb7e","80099","line 1","2014-03-14 20:01:03","NULL","NULL","2014-03-14 20:01:01","2014-03-14 20:01:01","NULL"
"1217","b95edb4bcc7301614eea24d34f07daef","80099","line 2","2014-03-14 20:02:16","NULL","NULL","2014-03-14 20:02:13","2014-03-14 20:02:13","NULL"
"1219","cc67de6d4923a30dcfafa6340ed6201e","80239","line 7","2014-03-14 20:02:17","NULL","NULL","2014-03-14 20:02:15","2014-03-14 20:02:15","NULL"
"1221","414ee71146f996c87af1c6bb22512059","80104","line 2","2014-03-14 20:02:31","NULL","NULL","2014-03-14 20:02:28","2014-03-14 20:02:28","NULL"
"1223","119a5181c9fc644c5d7fa3c358dcde03","80509","line 3","2014-03-14 20:02:37","NULL","NULL","2014-03-14 20:02:35","2014-03-14 20:02:35","NULL"
"1225","fcdb5b66c696b0527a30cd2ffe340b20","80277","line 2","2014-03-14 20:02:45","NULL","NULL","2014-03-14 20:02:42","2014-03-14 20:02:42","NULL"
"1227","e2e664c8731db20f30bbb65333af948f","80134","line 4","2014-03-14 20:02:55","NULL","NULL","2014-03-14 20:02:53","2014-03-14 20:02:53","NULL"
"1229","dc353a82b7749fb0d960c857eddef278","80099","line 2","2014-03-14 20:03:23","NULL","NULL","2014-03-14 20:03:21","2014-03-14 20:03:21","NULL"
"1231","5754e3982331eaf00f08c26047dff0b4","80122","line 4","2014-03-14 20:03:24","NULL","NULL","2014-03-14 20:03:22","2014-03-14 20:03:22","NULL"
"1233","6d09b0d6848a88ac600c72e6df7427a0","80527","line 1","2014-03-14 20:03:28","NULL","NULL","2014-03-14 20:03:22","2014-03-14 20:03:22","NULL"
"1235","20868b441bb665fc8160173b7c840d71","80097","line 7","2014-03-14 20:03:32","NULL","NULL","2014-03-14 20:03:30","2014-03-14 20:03:30","NULL"
"1237","ed0cfc4b450dee4a1630b3d92a78939d","80039","line 3","2014-03-14 20:03:50","NULL","NULL","2014-03-14 20:03:48","2014-03-14 20:03:48","NULL"
"1239","39f1d12216bdb38a452cf3c51e5142b9","80277","line 2","2014-03-14 20:03:51","NULL","NULL","2014-03-14 20:03:48","2014-03-14 20:03:48","NULL"
"1241","bc5d93f363de023f7849ac90672cac4e","80332","line 1","2014-03-14 20:04:10","NULL","NULL","2014-03-14 20:04:08","2014-03-14 20:04:08","NULL"
"1243","cbd2ca7fe8714ca0bdb4ecc1c30392bc","80134","line 2","2014-03-14 20:04:43","NULL","NULL","2014-03-14 20:04:41","2014-03-14 20:04:41","NULL"
"1245","435bf222399e61e03ecca2bd3ff9f982","80527","line 1","2014-03-14 20:04:58","NULL","NULL","2014-03-14 20:04:52","2014-03-14 20:04:52","NULL"
"1247","4be20fffce2493c5871ba34131c7e121","80099","line 1","2014-03-14 20:04:59","NULL","NULL","2014-03-14 20:04:57","2014-03-14 20:04:57","NULL"
"1249","a92d42c198555c7b7062199bf2417226","80039","line 2","2014-03-14 20:05:07","NULL","NULL","2014-03-14 20:05:04","2014-03-14 20:05:04","NULL"
"1251","bb63a4a32e613b8ad203466ff9b6a9d2","80277","line 2","2014-03-14 20:05:07","NULL","NULL","2014-03-14 20:05:04","2014-03-14 20:05:04","NULL"
"1253","389cb477f500ddc9ad10312f1acae13f","80509","line 2","2014-03-14 20:05:08","NULL","NULL","2014-03-14 20:05:06","2014-03-14 20:05:06","NULL"
"1255","c7ed386fcfdc5e9b3c6853d8080c75be","80236","line 9","2014-03-14 20:05:28","NULL","NULL","2014-03-14 20:05:26","2014-03-14 20:05:26","NULL"
"1257","fd3f076fda87f8bf0660709bead6cb03","80527","line 1","2014-03-14 20:05:47","NULL","NULL","2014-03-14 20:05:41","2014-03-14 20:05:41","NULL"
"1259","a28e2cd85a026f7d7ecd1f867578cfe8","80332","line 2","2014-03-14 20:05:46","NULL","NULL","2014-03-14 20:05:44","2014-03-14 20:05:44","NULL"
"1261","44aeb99fd142b8cb0dcad2d3ca93cfb0","80277","line 3","2014-03-14 20:05:50","NULL","NULL","2014-03-14 20:05:47","2014-03-14 20:05:47","NULL"
"1263","013cc297f9c92c5000654815cc5fa6f9","80099","line 2","2014-03-14 20:05:51","NULL","NULL","2014-03-14 20:05:48","2014-03-14 20:05:48","NULL"
"1265","9d64c2d84356a0c2d3bfa5d31741e750","80039","line 2","2014-03-14 20:05:57","NULL","NULL","2014-03-14 20:05:55","2014-03-14 20:05:55","NULL"
"1267","3934de2778cb6f11027a7f2c07ddaba9","80134","line 2","2014-03-14 20:06:20","NULL","NULL","2014-03-14 20:06:18","2014-03-14 20:06:18","NULL"
"1269","1cfbaf88f27f95c6e7852d4ec8a7d936","80104","line 1","2014-03-14 20:06:37","NULL","NULL","2014-03-14 20:06:35","2014-03-14 20:06:35","NULL"
