# call_id> Primární klíč. Pokud je 40 znaků dlouhý, hovor nemá v ostatních tabulkách vazby. Pokud je 20 znaků dlouhý, existují vazební data v ostatních out.c tabulkách
# length> Délka hovoru v sekundách
# from> hash volajícího čísla
# to> pokud je hodnota 1xxxx, jedná se o příchozí hovor a ID znamená číslo linky. Pokud je hodnota 8xxxx, je to ID konkrétního operátora (zvedače).
# international> zda jde o mezinárodní volání
# time_block> časový blok, kdy došlo k uskutečnění hovoru
# service_id> id služby na kterou zákazník volá
# length_9>
# length_C>
# length_O>
# length_7>
# operator> telefonní operátor (O2, T-mobile...)
# ope_agent> z ope_calls
# ope_line> z ope_calls
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled>
# ivr>
# time_segment_id>
# length_B>
# transferred_external> zda došlo k přepojení hovoru

"call_id","length","from","to","international","time_block","service_id","length_9","length_C","length_O","length_7","operator","ope_agent","ope_line","wup_question_id","wup_answer_id","cancelled","ivr","time_segment_id","length_B","transferred_external"
"00001016851410019002","46","f0338dfccdfccb96bd5a95a96da71e8c","11885","0","2014-09-06 17:45:00","6","46","24","NULL","23","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100007109306566919727413045314713305019","181","b6311f64ff2003fa50fc3af2fc2f8577","11886","0","2014-02-19 13:00:00","6","181","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000071270249644092015466524853741769360","86","eb73e363837ea275db76350c91d40d32","80426","0","2012-09-04 13:00:00","NULL","86","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000071385153661905014753168880452892197","2","d9ad989b6424085cc4cb3dd0c8f59ad8","80472","0","2013-06-24 07:00:00","NULL","2","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007144904305720941113535146463791574","8","8d211a7ec060e9983aa6a8ac24b1334b","11885","0","2014-02-28 10:15:00","6","8","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000715355101312379486838766876156309","35","62210aad1cdff5d23f06e3a9915f3290","80291","0","2013-09-03 10:45:00","NULL","35","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000071702843109985512349587453718290460","89","05b0a6975760b6caab1628d81dd2c790","80256","0","2013-09-20 09:00:00","NULL","89","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007171011460235313414840029746512089","32","4493d79f3de58d433f665e7ca3702027","11885","0","2014-02-22 07:30:00","6","32","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007180647192912608453115668712677861","205","e975982a644382d9a6452c17f5abe4d2","11886","0","2014-01-04 16:30:00","6","205","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007189039830869293295306641248153901","17","f818f5fbd7cb29b119c77203fcb02466","11885","0","2014-01-20 14:00:00","6","17","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000720879406627889902236102643520833","142","6cd6692f1da8d095118b45f53af1d1c5","11804","0","2014-04-30 21:15:00","7","142","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000072185992310411810118362798362072816","147","d59d68e4b3c776ce33c7047fbc65bbd4","80095","0","2012-06-06 10:30:00","NULL","147","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000072409487380143412743094034117171583","161","18e3eadcaa4d9bfff5643755e8ab313c","11804","0","2014-02-28 09:45:00","7","161","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000072602459486537917653582575887390846","33","8c300b3f244dcd86040ce8a17f031777","80119","0","2012-06-13 11:30:00","NULL","33","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000072663060616210613435522760697125783","397","692b735699e4dd57c2774ef94f9c0316","11885","0","2013-12-18 13:00:00","6","397","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001033051409991424","123","713666e838f99c6059aacf621175248e","11803","0","2014-09-06 10:15:00","7","123","108","NULL","108","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100007305019146556217787527646657853339","32","7c58e22bb8f0d32f479b07f5ef6a5e74","11884","0","2014-05-02 08:45:00","6","32","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007325666454470616919506101488287704","87","c8e8717b9c3a9162f784996232618167","11885","0","2013-09-30 08:30:00","6","87","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000732617506690573418148715072234626","61","f3ac7ddbd3073bf0ff6414cd8ae40f86","11803","0","2014-03-12 12:15:00","7","61","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000073501963485916259607084593901769","121","cd31cca5f199a5a8d6bf1cf0f08676ab","11885","0","2014-01-15 06:45:00","6","121","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001061201411044265","155","e890eb8d95b4ac51c9ed1dfdb46500b1","11803","0","2014-09-18 14:30:00","7","155","148","NULL","148","-1","NULL","NULL","NULL","NULL","0","0","NULL","1","1"
"100007359407182027531317375262384862760","3","15f4869078c329a9509aa5f70ad35c22","10602","0","2014-03-29 17:30:00","10","3","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007361653698694321187846172980943370","106","db4143876b152f809cbe8eb93a84ba42","80358","0","2012-10-19 14:00:00","NULL","106","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007373519288667904794953184274931640","77","fae7143edb5670ccbe6f272acc327728","80499","0","2013-06-06 16:45:00","NULL","77","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001078571410525538","147","7e8232326ecefe2eb80bdec0c7a57a5b","11886","0","2014-09-12 14:30:00","6","147","120","NULL","120","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000074034922849561811871209185671590109","47","411a59ed38cc0007d0555443aed0ef06","80048","0","2012-08-09 11:30:00","NULL","47","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007418126798142849502224648349449206","203","8be5543ad57ffd6400418471ecae01a4","80338","0","2013-07-09 19:00:00","NULL","203","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000074238031015832816792350449792431086","92","03be9e6215320530fb4779b68e84984a","80578","0","2013-10-17 17:15:00","NULL","92","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007438937840224358668480099577811517","57","2438b2cc436c4f297f78e9c4bef2b269","80110","0","2013-03-03 06:30:00","NULL","57","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007445815586182283962334970898298137","43","b6bfa1ed1af8a035a58d926b75c76c9f","80368","0","2012-07-09 07:45:00","NULL","43","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000074861258366579414966715894681643761","33","7f62d4188305768884cd6cc1bec87bd2","10602","0","2014-03-05 01:45:00","10","33","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000075061342080701415635598707793940497","66","7a83474aa6d98300b754731c422aea6e","80409","0","2012-09-03 09:00:00","NULL","66","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000075169418769693510346018777942377700","64","979498a67224929f3ac9fb924f0b7c59","80053","0","2012-08-08 15:30:00","NULL","64","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007537397929321795260018576361508908","70","1b1c4801367f85ce338360f6d9175521","11885","0","2014-05-03 16:15:00","6","70","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000075484311850021213905621785586561186","187","3eb20f8d2b5e92568021f87248e5fb2e","11886","0","2013-07-10 12:15:00","6","187","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007577169779933688574107740331006750","66","2710c63b05e41ffbbbd06f37ff201c12","80409","0","2012-09-21 09:45:00","NULL","66","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007581423671419433201119307172405807","97","c94733f654a50ab3fb87d6d8e7083c0c","80045","0","2012-11-05 10:45:00","NULL","97","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000075816650237652911683278660688716381","34","ac9c17e536114c94e4b1ec505aa06a1c","11885","0","2014-04-24 20:30:00","6","34","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007585125405521199054425695109772445","2","699c8f57d5197978538b898d5c642d5c","80288","0","2012-11-05 08:30:00","NULL","2","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000759511794714191976620743682428747","136","fde664cd1d3ea1343a9d12515485a0ae","80150","0","2013-04-10 21:00:00","NULL","136","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007598116071032611956576038441311034","224","31177eef2d2835118d632a75f2533fa7","10602","0","2014-04-28 20:00:00","10","224","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000076010650120547911969751027043511484","78","aed9b7315dc61e16e0c56f59babcf7c1","10602","0","2014-04-08 15:30:00","10","78","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007601432420439987494406057990510898","300","bf07a59e9679f3a975848263f2aa0faa","80360","0","2012-07-12 18:30:00","NULL","300","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000076280740586327217765845971691351204","5","931307bc18f28772b9c5a6c868a4b435","10602","0","2014-05-18 06:30:00","10","5","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000076590966441984714144372275306089572","547","4b1428f0c6656d3d1a845fab83f7f355","80013","0","2012-06-11 10:45:00","NULL","547","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000076613364931338010238346626617030959","16","f519b65c62eae943eb5fc7007b10a3a7","80372","0","2012-11-19 16:45:00","NULL","16","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001016691407392794","78","a39184e70c3e1fb96f7987cf1bd10923","11804","0","2014-08-07 08:15:00","7","78","71","NULL","71","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000077140607346574814292042743657980332","81","9b92a475669dc8cca8c9a6cbc513eb19","80061","0","2012-07-04 09:30:00","NULL","81","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007714539733694095499612005646917289","61","d9a405520bc4fef994a48c476eddaed2","80032","0","2013-03-26 10:45:00","NULL","61","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000077341001714384014221497786615288377","234","fc918dd0309d09458c7e6ab1e983cb17","11885","0","2014-03-05 09:45:00","6","234","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000077524371069558414449389617297293405","277","ee51b12e22f9a23cc4d2cafa00e93011","11804","0","2014-03-26 10:15:00","7","277","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007757891647654691276858775747172664","153","c4f4ca80e2f2fa434de36930e9ee86a4","80043","0","2012-08-31 13:45:00","NULL","153","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000077618328713555018334433529099461820","190","70ec06c8cf6277c33504cf67d6bc34f2","11885","0","2014-02-16 19:15:00","6","190","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007773829472134897042868006063259365","41","8e7f30b2f9f9240e4981ec54102774a3","80153","0","2012-10-18 13:30:00","NULL","41","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007778889604856936318869004294199432","68","b54f947defc20addf19258dd8f3bf582","80433","0","2012-09-26 21:00:00","NULL","68","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000077987826264994413087965212121335868","331","9880e26b65d9ab51978cbb89aa0a72eb","11885","0","2014-01-27 16:15:00","6","331","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007805504973576267812790598510759117","59","0b424b8ce7c207fb71664b07921f1251","80014","0","2013-03-05 08:45:00","NULL","59","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000078296529810476512407839234343403842","118","6149aeb34a1ad8abadf8cf731e5254d7","11886","0","2013-12-07 21:15:00","6","118","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007836143283389316799560005890159997","75","da745254547f5acb4545e51284c09cd4","11886","0","2014-01-31 13:00:00","6","75","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007841791737997797898741767211778506","67","f6596d1e3636e1da700d9502b0e228d4","11804","0","2014-03-21 18:45:00","7","67","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007849719934553141423191303058179776","75","470b28e9b5fba30c5be1b85d2301224f","80249","0","2012-10-24 10:45:00","NULL","75","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000787547097270931311047978626583805","137","1ccf8c2fc2a893df99a4c966ab346ece","80256","0","2012-06-14 17:30:00","NULL","137","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000078758834346363511116283324252062772","216","7d7b6d925461b43071537abf58ac7106","11885","0","2013-09-24 11:30:00","6","216","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001073371405079824","66","f1277e280dd25ef966acd0aedfa0818c","11885","0","2014-07-11 13:45:00","6","66","56","NULL","56","3","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000079417442587456910244598442676390957","127","3c56bde5b1535dd0d79cd83a734db2c6","80052","0","2012-06-11 18:00:00","NULL","127","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000079423772043940213569076777341061146","224","d812a85e7e50a90457b493c81136b5d6","11885","0","2014-02-24 09:30:00","6","224","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000079453356007709314093804261317134752","83","d21628831fe2787d30bf3bc75d15d7d4","80473","0","2012-12-10 14:15:00","NULL","83","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007954836694616158568638655795331149","24","dd8979044758fa3cd08e37fd92a1cc9c","11886","0","2014-04-24 09:45:00","6","24","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007976805782667810523823425995223525","41","660d09a0464dfee6af12725d361e48a9","80150","0","2012-09-03 10:15:00","NULL","41","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100007983161907814706383942557879189082","32","868f082b018ba7d4ffd4d548e400e838","80064","0","2012-11-20 10:45:00","NULL","32","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001092381411217785","101","bcbf1dd9e543f35fe0f955d170b6dc43","11885","0","2014-09-20 14:45:00","6","101","94","NULL","94","2","NULL","NULL","NULL","NULL","0","0","NULL","31","1"
"100007992933742765179843882786704824273","79","2a70e9fd4cdcb5b118eb910db59b3d22","11885","0","2014-01-21 14:15:00","6","79","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008007225154822979621524371827209234","152","8f9840e1bb46a7c9cda2394b21cc6559","11886","0","2013-12-10 12:15:00","6","152","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008025353919729572874193093658801699","288","2d089807ee08a6baf6e05007c80a94b0","11886","0","2013-02-14 10:15:00","6","288","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008046149950342515122576967038798501","49","4bb16c394c924cd8a68714c75e5c4cba","80071","0","2013-06-17 10:00:00","NULL","49","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000080860029025297469050800653100303","48","c8d01bc9234e4b0e6173acaf32fd93dc","11886","0","2014-05-24 18:45:00","6","48","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001047821411367162","93","54063cc0d2cafc4e80472dc20a5355e0","11884","0","2014-09-22 08:15:00","6","93","83","NULL","83","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001039461404477217","86","54a5a23d55491477c48f4440935ba959","11885","0","2014-07-04 14:30:00","6","86","80","NULL","80","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"10000812096625874103313903401569457148","39","57fec0fc32d67ad68d996118c0612ee2","80029","0","2013-08-28 08:45:00","NULL","39","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008121339752523614860643878018810592","244","cf25b8af35da00e64ebbe603fe379f69","80206","0","2012-06-14 08:15:00","NULL","244","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008127735813674636716877906039214356","243","36c12ea9374a7c4def7577cb215adb05","80361","0","2012-07-27 18:00:00","NULL","243","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000814432996851247049711127829871182","450","70eedc716f7800c752c2489cba929cc4","80429","0","2012-09-04 11:00:00","NULL","450","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008161074750193886664332379351843494","151","4b52a18efb0fa4220af71d6b33b696a9","80530","0","2013-03-18 16:15:00","NULL","151","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001116691410350856","137","82ea2a7870f540865d5f4ef65713aeb6","11885","0","2014-09-10 14:00:00","6","137","122","NULL","122","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000082893443602111812185378958171669373","54","5111330e7f13daa7c3a5b6e3c73fe259","11885","0","2014-02-10 14:30:00","6","54","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000082904394385729716024752558537247490","62","cfdc4bd961a756340a11e212ab859290","80099","0","2013-05-31 21:45:00","NULL","62","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008309916094775584794602298296922753","131","3d3eac2fbe78849df5a7b698157f1e3a","80403","0","2012-09-16 20:00:00","NULL","131","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000083119282737556610499220116836232204","53","3f9a6cdea4099ce20535aff2eea12a4c","80401","0","2012-11-30 07:15:00","NULL","53","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008356208068310261229229179021360071","10","a2bd1d3a8efdf1a5cb3fdb6510ce6dbd","11886","0","2013-09-26 10:30:00","6","10","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008366880730825318615867277005809496","67","af0780f075e6a366b12baa49c8557a81","80090","0","2012-11-11 14:30:00","NULL","67","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008372108366793431300457434517776098","9","e2bebbc14d4dcb9caf67ad0076e048d4","80287","0","2012-10-28 12:45:00","NULL","9","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000837315311683877543232764828584767","228","529fbe6cae1e5de4b7627e0e76022459","80153","0","2013-04-18 11:00:00","NULL","228","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008382853222696143333358822375686350","148","9943648d22e180dbe6817ebd7c73fba1","11804","0","2013-01-18 12:45:00","7","148","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000083898416485912315813114569139477300","49","2569417f3dab69f842f16ffb5243d77a","80077","0","2012-12-29 15:30:00","NULL","49","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000083931181358648316395736731693732433","127","81b900450a9da8d23e3c031b011e4cbd","80039","0","2013-05-22 12:30:00","NULL","127","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008401578750208611181001022253659059","695","3c6018dd09262e83a5a05df580e1a916","80114","0","2013-03-25 09:15:00","NULL","695","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008433380058615569026487720091611603","82","370dcf4891fbaa188b9c2600923f288f","80169","0","2013-07-15 13:30:00","NULL","82","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000084513621207349914128943775830039150","191","f204e82adb2ec94c49bb20f9f8793876","11804","0","2014-06-05 08:45:00","7","191","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000084723377572934815042463804325555391","154","65478f91f4380b378feabd885a264cf0","80342","0","2012-11-07 14:30:00","NULL","154","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008537993257083713769874714509239935","123","a9282d27b9f3e1bf793a92299a6f5b3c","80227","0","2013-01-28 11:00:00","NULL","123","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008550313710442358561844621387881098","57","34ef59a6a453ffa24b004cacd8f5e383","80256","0","2012-07-05 13:30:00","NULL","57","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008581635922233881728185645469796894","91","2b9a24e3733a609e447c9888d42958cf","80039","0","2013-07-30 09:00:00","NULL","91","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000858831800985706954431416189749239","161","53911a4002262fba0e0e7f872def46f6","80073","0","2012-08-20 11:45:00","NULL","161","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008589165607691717670868729053584592","308","e8f61bb72b0cb38f867efa8bc7d3a17e","11886","0","2013-10-08 13:45:00","6","308","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000086061114124388510973001269641976620","60","ffee82c0f487b1acebf3465b105dfa5e","80484","0","2013-06-14 14:15:00","NULL","60","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008612154481851362963492564062089233","54","592e9b9623c8eb50507f973cc4c0fd35","80101","0","2012-10-23 09:15:00","NULL","54","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000086139068179088415128743794576163754","130","27281de0dee06ba4ae31237258cbb6ac","80022","0","2012-10-25 08:15:00","NULL","130","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001109661410940812","60","4ea30ebdc3593d8753a570187d86ab97","11885","0","2014-09-17 10:00:00","6","60","50","NULL","50","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100008644902291547143482769414459664967","185","88b09780af4f1d295999b6f08d6c021b","80068","0","2012-12-19 14:00:00","NULL","185","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008672919187589594280267674956657640","121","3df634e89561e3d36be3f4a486ee01b3","80332","0","2012-12-08 15:15:00","NULL","121","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000086888347637915712685432476781697720","73","3fb1ba86cea791c71aea80c185ccc06c","80055","0","2012-10-19 13:30:00","NULL","73","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008701908090004183954981740436057884","56","98394ac8bbcbb1f14b03eca012968072","80342","0","2013-10-22 19:30:00","NULL","56","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000087199058563188110219708727122017357","163","8176bba06a8601d37871a43441a38f8b","80166","0","2012-09-24 13:00:00","NULL","163","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000087605473085421015381175921140358941","53","32e858ee30b00e759d2ddbd471bd8590","11886","0","2014-02-13 15:00:00","6","53","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000087881367558118415157177493325472995","15","920e4c6c36f9ec40ef01aee8ae1d0d88","80428","0","2012-10-18 18:30:00","NULL","15","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000087898061377320114880997467297645942","139","4143aee0d9b483f49aac5b5992ff4c53","80334","0","2013-05-10 10:15:00","NULL","139","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008816195045329816320268406351014018","783","c6395f1b8564fb63bd5046e48c969bd7","11803","0","2013-11-19 10:15:00","7","783","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001023481410521358","11","d55fa6519f7885405df49c80693414e0","10602","0","2014-09-12 13:15:00","10","11","NULL","NULL","12","-1","NULL","NULL","NULL","NULL","1","0","NULL","NULL","0"
"100008824898373161071987629623147483387","92","d3435b4e8c97a7df80a6650e1545cab4","80114","0","2013-07-15 09:45:00","NULL","92","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100008842039704808001035925413082206319","56","7ed07728b222cf49871fb4c5374ab1ac","80368","0","2013-04-23 16:15:00","NULL","56","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000088466411063684111634922627079464262","26","5917c4bd62675f7628e6af8ee566cbc6","80111","0","2012-10-31 09:30:00","NULL","26","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
